molecule_chembl_id,pIC50,smiles,ROMol
CHEMBL4100748,6.54,Cc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\OCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217820>
CHEMBL1682545,6.54,c1ccc(Nc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217890>
CHEMBL348505,6.54,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(C(=O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217900>
CHEMBL288448,6.54,CC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217970>
CHEMBL1078930,6.54,Nc1nonc1-c1nc2ccccc2n1CC1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362179E0>
CHEMBL1834115,6.54,Nc1c(F)c(NCCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217A50>
CHEMBL4777312,6.53,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217AC0>
CHEMBL369316,6.53,O=C1NC(=O)C(c2cnc3ncccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217B30>
CHEMBL3827240,6.53,CCOc1ccc(Nc2nnc(Cn3c(C)nc4ccccc43)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217BA0>
CHEMBL4851835,6.52,O=C(NCC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217C10>
CHEMBL2182000,6.52,CN1CCN(S(=O)(=O)c2ccccc2-c2cnc(N)c(C(=O)Nc3cccnc3)n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217C80>
CHEMBL351356,6.52,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217CF0>
CHEMBL461139,6.52,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217D60>
CHEMBL3652548,6.52,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc([C@H]2CCCC[C@@H]2C)n1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217DD0>
CHEMBL2022413,6.52,Br.OCC/N=c1\nc(-c2ccccc2)n(-c2cccc3ccccc23)s1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217E40>
CHEMBL3661032,6.52,Cc1cc(-c2ccccc2Cl)nc(Nc2n[nH]c3ncc(F)cc23)c1C,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217EB0>
CHEMBL3734895,6.52,COc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(Cc5ccc(C(=O)O)o5)CC4)c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217F20>
CHEMBL383104,6.52,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36217F90>
CHEMBL2022415,6.52,Br.OCC/N=c1\nc(-c2cccc3ccccc23)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218040>
CHEMBL593813,6.52,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(Cl)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362180B0>
CHEMBL2024373,6.52,Br.CCCCC/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218120>
CHEMBL1098316,6.52,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CNC)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218190>
CHEMBL4572532,6.51,N=C1NC(=O)/C(=C\c2ccc(-c3cccc(C(=O)O)c3)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218200>
CHEMBL3734985,6.51,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(Cl)cc4Cl)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218270>
CHEMBL3647953,6.51,Cc1nc(C)n2nc(-c3ccccc3)nc(NCCNc3ccc(C#N)cn3)c12,<rdkit.Chem.rdchem.Mol object at 0x0000023B362182E0>
CHEMBL550825,6.51,Cc1cc(Nc2nc(N(C)c3ccccc3)nc3ccccc23)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218350>
CHEMBL250145,6.51,Brc1cnn2c(NCc3cccnc3)cc(-c3ccco3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B362183C0>
CHEMBL184656,6.51,Fc1ccc(Nc2nccc(-c3c(-c4cccc(C(F)(F)F)c4)nn4ncccc34)n2)cc1F,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218430>
CHEMBL550925,6.51,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(F)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B362184A0>
CHEMBL4646272,6.51,COc1cc2c(CNC3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)cc3c(c2cc1OC)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218510>
CHEMBL569046,6.51,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc4ccccc4c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218580>
CHEMBL1098939,6.51,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)Cc3ccccc3)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B362185F0>
CHEMBL2064515,6.5,N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218660>
CHEMBL4474810,6.5,Cc1csc(-c2cnc(N)c(/N=C/c3ccnc(NC(=O)C4CC4)c3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362186D0>
CHEMBL251886,6.5,COCCn1cc(-c2ccnc(Nc3ccccc3)n2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218740>
CHEMBL4561377,6.5,Cc1ccc(-c2ccc(/C=C3/SC(=N)NC3=O)o2)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362187B0>
CHEMBL3736599,6.5,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)nc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218820>
CHEMBL260929,6.5,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218890>
CHEMBL156808,6.5,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218900>
CHEMBL4633926,6.5,FC(F)(F)c1nc2ccccc2n1Cc1nnc(SCc2cn(-c3ccccc3)nn2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218970>
CHEMBL3735621,6.5,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)[O-])nc4)CC3)c2c1.[Na+],<rdkit.Chem.rdchem.Mol object at 0x0000023B362189E0>
CHEMBL491859,6.5,Cn1cc(C2=C(c3coc4cc(F)c(F)cc34)C(=O)NC2=O)c2ccc3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218A50>
CHEMBL1630486,6.5,COc1ccc(Nc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218AC0>
CHEMBL362030,6.5,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218B30>
CHEMBL182891,6.5,COc1ccc(-c2cc3c(NC(=O)CC4CCCC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218BA0>
CHEMBL2103840,6.49,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218C10>
CHEMBL1630451,6.49,COc1ccc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218C80>
CHEMBL3398198,6.49,Cn1cc(C2=C(c3nnc4ccccn34)C(=O)NC2=O)c2ccc(Br)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218CF0>
CHEMBL3735529,6.48,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218D60>
CHEMBL260928,6.48,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218DD0>
CHEMBL2158866,6.48,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218E40>
CHEMBL451857,6.48,Fc1cccc(CNc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218EB0>
CHEMBL490044,6.47,COc1ccc(COc2ccc3c(C4=C(c5cn(C)c6ccc(Br)cc56)C(=O)NC4=O)coc3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218F20>
CHEMBL4526685,6.47,O=C1NC(=S)N/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36218F90>
CHEMBL470380,6.47,Fc1cccc(CCc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219040>
CHEMBL1940252,6.47,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362190B0>
CHEMBL155967,6.47,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219120>
CHEMBL561421,6.47,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219190>
CHEMBL1086734,6.46,Cn1cc(C2=C(Nc3ccccc3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219200>
CHEMBL427726,6.46,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)cc1C,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219270>
CHEMBL3736216,6.46,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccc(O)cc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362192E0>
CHEMBL4514599,6.46,COC(=O)Nc1ccc2c(c1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N2,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219350>
CHEMBL3736462,6.46,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(OCc5ccccc5)cc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362193C0>
CHEMBL4439815,6.45,NC(=O)c1ncc(-c2cc(NC(=O)C3CC3)ncc2Br)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219430>
CHEMBL264162,6.45,CCCC(=O)Nc1n[nH]c2ncc(B3OC(C)(C)C(C)(C)O3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B362194A0>
CHEMBL4787876,6.45,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc(-c6ccccc6)c[nH]5)cc4)oc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219510>
CHEMBL3943352,6.45,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219580>
CHEMBL597754,6.45,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,<rdkit.Chem.rdchem.Mol object at 0x0000023B362195F0>
CHEMBL4529679,6.45,NC(=O)c1nc(-c2cccc(OC(F)(F)F)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219660>
CHEMBL1082235,6.45,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B362196D0>
CHEMBL1210310,6.44,O=C(Nc1ncnc2[nH]c(-c3cccc(Cl)c3)nc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219740>
CHEMBL4520113,6.44,COc1cc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000023B362197B0>
CHEMBL3734911,6.44,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCC4CCCC(C)C4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219820>
CHEMBL4632910,6.44,COc1cc2c(CNC3CCN(S(C)(=O)=O)CC3)cc3c(c2cc1OC)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219890>
CHEMBL3734924,6.44,COc1ncccc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219900>
CHEMBL3099832,6.44,Cn1cc(C2=C(c3nn(CCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219970>
CHEMBL3736476,6.44,COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000023B362199E0>
CHEMBL1099290,6.43,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN(C)C)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219A50>
CHEMBL160937,6.43,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219AC0>
CHEMBL4861930,6.43,OC1(c2ccccc2)CSC(=S)N1Cc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219B30>
CHEMBL2177172,6.43,CN1CCN(S(=O)(=O)c2ccc(-c3cncc(C(=O)Nc4cccnc4)n3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219BA0>
CHEMBL178945,6.43,CN(C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219C10>
CHEMBL4458206,6.43,Cc1ccc(-c2cnc(N)c(/N=C/c3ccnc(NC(=O)C4CC4)c3)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219C80>
CHEMBL1802358,6.42,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219CF0>
CHEMBL3828571,6.42,COc1ccc(CC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219D60>
CHEMBL3099835,6.42,CC(C)n1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219DD0>
CHEMBL322970,6.42,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219E40>
CHEMBL1079294,6.42,Nc1nonc1-c1nc2ccccc2n1C1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219EB0>
CHEMBL261882,6.42,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccccc4)c(Br)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219F20>
CHEMBL1079040,6.41,CC(C)Cn1c(-c2nonc2N)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B36219F90>
CHEMBL4643895,6.41,CCc1ccc(-n2cc(CSc3nnc(Cn4c(C(F)(F)F)nc5ccccc54)o3)nn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A040>
CHEMBL3298823,6.41,O=C(CC1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A0B0>
CHEMBL158835,6.41,CSc1ccc(NC2=C(c3ccc([N+](=O)[O-])cc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A120>
CHEMBL156807,6.41,COc1ccc(C2=C(Nc3ccccc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A190>
CHEMBL288064,6.41,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A200>
CHEMBL3736399,6.4,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A270>
CHEMBL3735837,6.4,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(O)cc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A2E0>
CHEMBL1098944,6.4,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](C)N)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A350>
CHEMBL4435922,6.4,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@H]3C[C@H](Cl)C3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A3C0>
CHEMBL318208,6.4,Cn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A430>
CHEMBL4873680,6.4,O=Cc1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A4A0>
CHEMBL4249925,6.4,CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A510>
CHEMBL308293,6.4,CCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A580>
CHEMBL434484,6.39,CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A5F0>
CHEMBL402228,6.39,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A660>
CHEMBL251196,6.39,Brc1cnn2c(NCc3cccnc3)cc(C3CCNCC3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A6D0>
CHEMBL347419,6.39,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A740>
CHEMBL3828352,6.39,Cc1nc2ccccc2n1Cc1nnc(NC2CCCCC2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A7B0>
CHEMBL2386100,6.39,CNCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A820>
CHEMBL131254,6.39,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCOCCn1cc2c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A890>
CHEMBL321421,6.39,CCN(CC)Cc1c(C(=O)N/N=C/c2ccncc2)nnn1-c1nonc1N,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A900>
CHEMBL4452888,6.39,CCCOC(=O)c1cc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A970>
CHEMBL4455516,6.38,Nc1ncc(-c2ccc(F)cc2)cc1/N=C/c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621A9E0>
CHEMBL250369,6.38,CC(C)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AA50>
CHEMBL407958,6.38,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(-c3ccccc3)cc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AAC0>
CHEMBL4751581,6.38,COc1ccc(-c2ccnc(N[C@H]3CO[C@@H]4[C@@H](NC(=O)Nc5cc(OC)cc(OC)c5)CO[C@H]34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AB30>
CHEMBL4758751,6.38,COc1ccc(-c2ccnc(N[C@H]3CO[C@@H]4[C@@H](NC(=O)Nc5ccc(C(C)=O)cc5)CO[C@H]34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621ABA0>
CHEMBL231950,6.37,C/C(=C1/SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AC10>
CHEMBL260344,6.37,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AC80>
CHEMBL3091532,6.37,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2Cl)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621ACF0>
CHEMBL261439,6.37,Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AD60>
CHEMBL4449570,6.37,C[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CCC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621ADD0>
CHEMBL1834327,6.36,CC1(C)Cn2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AE40>
CHEMBL1834113,6.36,Nc1c(F)c(NCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AEB0>
CHEMBL1630464,6.36,CS(=O)(=O)c1ccc(-c2nnc(Nc3ccccc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AF20>
CHEMBL3110142,6.36,Cc1ccccc1-n1nc(C)c2c3c(c4cccn4c21)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621AF90>
CHEMBL483669,6.36,COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B040>
CHEMBL360878,6.36,CCCCCC(=O)Nc1ncnc2oc(-c3ccc(OC)cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B0B0>
CHEMBL1682342,6.35,c1ccc(CCc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B120>
CHEMBL1682344,6.35,c1cc2[nH]ncc2cc1-c1c[nH]nn1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B190>
CHEMBL261264,6.35,CCCC(=O)Nc1n[nH]c2ncc(-c3ccncc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B200>
CHEMBL1682358,6.35,Nc1n[nH]c2ccc(-c3cc(Cc4ccccc4)no3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B270>
CHEMBL400240,6.35,CS(=O)(=O)c1ccc(Nc2cc(-c3ccccc3Cl)nc3c(Br)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B2E0>
CHEMBL160938,6.35,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B350>
CHEMBL346107,6.34,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B3C0>
CHEMBL77264,6.34,COc1ccc(-c2[nH]c3nccnc3c2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B430>
CHEMBL1080072,6.34,COc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B4A0>
CHEMBL3401123,6.34,C[C@@H]1CN(c2nc(-c3ccncc3F)cc(=O)n2C)[C@H](C)CO1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B510>
CHEMBL360573,6.34,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B580>
CHEMBL1076619,6.34,CC1=NNC(=O)/C1=N\Nc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B5F0>
CHEMBL3099833,6.34,Cn1cc(C2=C(c3nn(CCCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B660>
CHEMBL458636,6.33,CCOC(=O)Cn1sc(=O)n(-c2cccc(C(=O)OCC)c2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B6D0>
CHEMBL160373,6.33,COc1cccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B740>
CHEMBL4518273,6.33,Cc1nc(-c2ccc3c(c2)OCO3)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B7B0>
CHEMBL4559431,6.33,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B820>
CHEMBL593375,6.33,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000023B3621B890>
