molecule_chembl_id,pIC50,smile,ROMol
CHEMBL4091276,6.77,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)C(C)C5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29C740>
CHEMBL4459978,6.77,CCC(=O)N[C@H]1CC[C@@H](n2c(=O)c(-c3ccccc3Cl)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29C7B0>
CHEMBL1241481,6.77,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29C820>
CHEMBL232082,6.77,CN1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29C890>
CHEMBL3979176,6.77,C=CC(=O)Nc1ccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29C900>
CHEMBL4640686,6.77,CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1F,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29C970>
CHEMBL93173,6.77,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29C9E0>
CHEMBL3416622,6.77,COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CA50>
CHEMBL4641096,6.77,CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CAC0>
CHEMBL4091166,6.77,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CB30>
CHEMBL2381508,6.76,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CBA0>
CHEMBL3904205,6.76,CCC(=O)Nc1cc2c(Nc3ccc4c(c3)CCN4Cc3ccccc3)ncnc2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CC10>
CHEMBL3798887,6.76,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)C)CC4)cc3OC)ncc2SC)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CC80>
CHEMBL3676393,6.76,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CCF0>
CHEMBL1276179,6.76,CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CD60>
CHEMBL192737,6.76,COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CDD0>
CHEMBL4087538,6.76,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CE40>
CHEMBL3676343,6.76,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CEB0>
CHEMBL4789716,6.76,C=C(F)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CF20>
CHEMBL3760058,6.76,CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cc[nH]n3)nc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29CF90>
CHEMBL4173032,6.76,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3nccn3)n2)c(OC)cc1N1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D040>
CHEMBL3416624,6.76,COc1ccccc1-c1cc2c(Nc3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D0B0>
CHEMBL4860527,6.75,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(Cl)ccn3)cc2)c(C(N)=O)n1N,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D120>
CHEMBL1242852,6.75,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D190>
CHEMBL2347964,6.75,CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D200>
CHEMBL4468034,6.75,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D270>
CHEMBL455433,6.75,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)C1)N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D2E0>
CHEMBL305782,6.75,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D350>
CHEMBL4088200,6.75,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D3C0>
CHEMBL248045,6.75,COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D430>
CHEMBL1421,6.75,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D4A0>
CHEMBL4126797,6.75,C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D510>
CHEMBL552859,6.75,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D580>
CHEMBL1242294,6.75,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D5F0>
CHEMBL4648924,6.75,CC1CCCCN1C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D660>
CHEMBL4538066,6.75,COc1cc2c(Nc3ccc(NC(=O)C(C4CCCCC4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D6D0>
CHEMBL4778502,6.75,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D740>
CHEMBL4877452,6.75,O=C1N=C(NN2Cc3ccccc3N=C2c2ccccc2)S/C1=C/c1ccc(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D7B0>
CHEMBL402011,6.75,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D820>
CHEMBL3896779,6.75,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D890>
CHEMBL4462318,6.75,COc1cc2c(Oc3ccc(NS(=O)(=O)c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D900>
CHEMBL572030,6.75,C=COC(=O)N(CCN(C)C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D970>
CHEMBL3235201,6.75,Cc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29D9E0>
CHEMBL4229010,6.74,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(CC)CC)cc3OC)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DA50>
CHEMBL4203072,6.74,C=CC(=O)N[C@@H]1CCN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DAC0>
CHEMBL3416608,6.74,CC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DB30>
CHEMBL3414594,6.74,COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DBA0>
CHEMBL3818535,6.74,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3)nc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DC10>
CHEMBL3969628,6.74,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DC80>
CHEMBL4068047,6.74,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DCF0>
CHEMBL4067255,6.74,Fc1ccc(-c2nc(SCCN3CCOCC3)[nH]c2-c2ccnc(Nc3ccccc3)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DD60>
CHEMBL3775459,6.73,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DDD0>
CHEMBL424959,6.73,COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DE40>
CHEMBL4567599,6.73,Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DEB0>
CHEMBL175513,6.73,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4nc5ccccc5s4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DF20>
CHEMBL3133757,6.73,CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29DF90>
CHEMBL513716,6.73,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E040>
CHEMBL204268,6.73,COc1cc(OC2CCOC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E0B0>
CHEMBL249921,6.73,OCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E120>
CHEMBL3805089,6.73,Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E190>
CHEMBL4792279,6.73,Cc1nn(-c2ccc(F)cc2)c2ncnc(Nc3ccc(F)c(Cl)c3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E200>
CHEMBL3612562,6.72,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E270>
CHEMBL4227490,6.72,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccccc3OC)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E2E0>
CHEMBL1090355,6.72,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)Oc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E350>
CHEMBL4069277,6.72,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C(C)=O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E3C0>
CHEMBL1812573,6.72,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E430>
CHEMBL3752404,6.72,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E4A0>
CHEMBL413987,6.72,C[C@@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E510>
CHEMBL111038,6.72,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E580>
CHEMBL247711,6.72,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCCNCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E5F0>
CHEMBL246073,6.72,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CCCNC6)c45)ccc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E660>
CHEMBL109631,6.72,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E6D0>
CHEMBL4537422,6.72,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E740>
CHEMBL1688861,6.72,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E7B0>
CHEMBL392774,6.72,COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E820>
CHEMBL153419,6.72,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E890>
CHEMBL453398,6.72,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E900>
CHEMBL1934626,6.72,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E970>
CHEMBL2425088,6.72,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CCO2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29E9E0>
CHEMBL1821870,6.72,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EA50>
CHEMBL247915,6.72,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccnc5)c4)c23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EAC0>
CHEMBL4206193,6.72,COc1ccc(-c2c3c4cc(OC)c(OCCCN(C)C)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EB30>
CHEMBL4747893,6.71,O=C(Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EBA0>
CHEMBL136102,6.71,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EC10>
CHEMBL3671575,6.71,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EC80>
CHEMBL3092311,6.71,COCCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29ECF0>
CHEMBL4559217,6.71,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1nc2cc(OC)ccc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29ED60>
CHEMBL4788364,6.71,C=CC(=O)Nc1cccc(Nc2cc(-n3c(CCCO)nnc3-c3ccc(F)cc3)ccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EDD0>
CHEMBL4592472,6.71,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1S(=O)(=O)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EE40>
CHEMBL3923551,6.71,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EEB0>
CHEMBL2112369,6.71,COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EF20>
CHEMBL179527,6.71,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C#N)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29EF90>
CHEMBL139307,6.71,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F040>
CHEMBL3622620,6.71,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1OCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F0B0>
CHEMBL24979,6.7,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F120>
CHEMBL26641,6.7,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F190>
CHEMBL283088,6.7,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F200>
CHEMBL4558528,6.7,CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F270>
CHEMBL24828,6.7,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F2E0>
CHEMBL1907764,6.7,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F350>
CHEMBL4548481,6.7,COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F3C0>
CHEMBL432903,6.7,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F430>
CHEMBL4873830,6.7,O=C(O)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F4A0>
CHEMBL246898,6.7,CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F510>
CHEMBL75208,6.7,Cc1[nH]c2ncnc(Nc3cccc(C#N)c3)c2c1C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F580>
CHEMBL3085379,6.7,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)Cc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F5F0>
CHEMBL337026,6.7,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F660>
CHEMBL4441244,6.7,N#Cc1cnc2ccc(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F6D0>
CHEMBL4752700,6.7,C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4cc(CC)ccn4)cc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F740>
CHEMBL343352,6.7,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F7B0>
CHEMBL330323,6.7,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F820>
CHEMBL3977504,6.7,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F890>
CHEMBL3806005,6.7,COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c2c1OCCO2,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F900>
CHEMBL215191,6.7,COc1cc2c(cc1OC)Nc1ncnc(NCc3ccccc3)c1NC2,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F970>
CHEMBL181275,6.7,Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29F9E0>
CHEMBL3347487,6.7,CC1(C)[C@H]2CC3OB(COc4ccc5ncnc(Nc6cccc(Cl)c6)c5c4)O[C@@]3(C)[C@@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FA50>
CHEMBL4475770,6.7,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nc2c(c(-c3cn(C)c4ccc(F)cc34)n1)CS(=O)(=O)CC2,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FAC0>
CHEMBL371863,6.7,CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FB30>
CHEMBL372293,6.7,CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FBA0>
CHEMBL4212450,6.7,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CO)n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FC10>
CHEMBL322298,6.7,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FC80>
CHEMBL394462,6.7,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FCF0>
CHEMBL3699599,6.7,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FD60>
CHEMBL3699619,6.7,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FDD0>
CHEMBL3353408,6.7,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FE40>
CHEMBL3928176,6.7,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FEB0>
CHEMBL393787,6.7,O[C@@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FF20>
CHEMBL3325479,6.7,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C29FF90>
CHEMBL2325093,6.7,Cc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2A0040>
CHEMBL365606,6.7,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2A00B0>
CHEMBL137189,6.7,C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2A0120>
CHEMBL593306,6.7,COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2A0190>
