molecule_chembl_id,type,value,units,pchembl_value
CHEMBL281543,IC50,2.7,nM,8.57
CHEMBL3623285,IC50,2.7,nM,8.57
CHEMBL4079566,IC50,2.7,nM,8.57
CHEMBL3040566,IC50,2.71,nM,8.57
CHEMBL4071180,IC50,2.7,nM,8.57
CHEMBL151593,IC50,2.7,nM,8.57
CHEMBL4125764,IC50,2.7,nM,8.57
CHEMBL285063,IC50,2.7,nM,8.57
CHEMBL3622672,IC50,2.7,nM,8.57
CHEMBL3952157,IC50,2.7,nM,8.57
CHEMBL136511,IC50,2.7,nM,8.57
CHEMBL4443188,IC50,2.73,nM,8.56
CHEMBL305246,IC50,0.0028,uM,8.55
CHEMBL4592101,IC50,2.84,nM,8.55
CHEMBL492399,IC50,2.8,nM,8.55
CHEMBL163188,IC50,2.8,nM,8.55
CHEMBL2048795,IC50,2.8,nM,8.55
CHEMBL1630112,IC50,0.0028,uM,8.55
CHEMBL2437460,IC50,2.86,nM,8.54
CHEMBL417420,IC50,2.9,nM,8.54
CHEMBL3633146,IC50,2.9,nM,8.54
CHEMBL3815161,IC50,2.92,nM,8.54
CHEMBL2048906,IC50,2.9,nM,8.54
CHEMBL1630111,IC50,0.0029,uM,8.54
CHEMBL1336,IC50,2.96,nM,8.53
CHEMBL3828269,IC50,2.97,nM,8.53
CHEMBL1934623,IC50,0.003,uM,8.52
CHEMBL473429,IC50,3.0,nM,8.52
CHEMBL473428,IC50,3.0,nM,8.52
CHEMBL416307,IC50,3.0,nM,8.52
CHEMBL3759986,IC50,3.0,nM,8.52
CHEMBL3671479,IC50,3.0,nM,8.52
CHEMBL474431,IC50,3.0,nM,8.52
CHEMBL3671490,IC50,3.0,nM,8.52
CHEMBL3759725,IC50,3.0,nM,8.52
CHEMBL1683967,IC50,0.003,uM,8.52
CHEMBL3935492,IC50,3.0,nM,8.52
CHEMBL3355873,IC50,3.05,nM,8.52
CHEMBL3965391,IC50,3.0,nM,8.52
CHEMBL4097027,IC50,3.0,nM,8.52
CHEMBL3760082,IC50,3.0,nM,8.52
CHEMBL3759615,Ki,3.0,nM,8.52
CHEMBL3671475,IC50,3.0,nM,8.52
CHEMBL248393,Ki,3.0,nM,8.52
CHEMBL3622640,IC50,3.0,nM,8.52
CHEMBL3678951,IC50,3.0,nM,8.52
CHEMBL125086,IC50,0.003,uM,8.52
CHEMBL3233792,IC50,0.003,uM,8.52
CHEMBL2048911,IC50,3.0,nM,8.52
CHEMBL4211367,Ki,3.0,nM,8.52
CHEMBL3114700,IC50,0.003,uM,8.52
CHEMBL80540,IC50,0.003,uM,8.52
CHEMBL4214567,IC50,3.0,nM,8.52
CHEMBL215786,IC50,3.0,nM,8.52
CHEMBL2048796,IC50,3.0,nM,8.52
CHEMBL3114690,IC50,0.003,uM,8.52
CHEMBL258270,IC50,0.003,uM,8.52
CHEMBL4069003,IC50,3.0,nM,8.52
CHEMBL3678950,IC50,3.0,nM,8.52
CHEMBL258940,IC50,3.0,nM,8.52
CHEMBL3086102,IC50,3.0,nM,8.52
CHEMBL4759112,IC50,3.0,nM,8.52
CHEMBL4790655,IC50,3.0,nM,8.52
CHEMBL79206,IC50,0.003,uM,8.52
CHEMBL4467561,IC50,3.0,nM,8.52
CHEMBL250130,IC50,3.0,nM,8.52
CHEMBL4211782,Ki,3.0,nM,8.52
CHEMBL286343,IC50,3.0,nM,8.52
CHEMBL3233773,IC50,0.003,uM,8.52
CHEMBL3787220,Ki,3.0,nM,8.52
CHEMBL3633142,IC50,3.0,nM,8.52
CHEMBL446250,IC50,3.0,nM,8.52
CHEMBL3671500,IC50,3.0,nM,8.52
CHEMBL203725,IC50,3.0,nM,8.52
CHEMBL3786962,Ki,3.0,nM,8.52
CHEMBL3633929,IC50,0.003,uM,8.52
CHEMBL3961848,IC50,3.0,nM,8.52
CHEMBL3085376,IC50,3.0,nM,8.52
CHEMBL4165894,IC50,3.0,nM,8.52
CHEMBL4113919,IC50,3.0,nM,8.52
CHEMBL3786802,Ki,3.0,nM,8.52
CHEMBL202556,IC50,3.1,nM,8.51
CHEMBL53156,IC50,3.1,nM,8.51
CHEMBL4105329,IC50,3.1,nM,8.51
CHEMBL4245415,IC50,3.1,nM,8.51
CHEMBL4100777,IC50,3.1,nM,8.51
CHEMBL165495,IC50,3.1,nM,8.51
CHEMBL3897911,IC50,3.1,nM,8.51
CHEMBL598377,IC50,3.1,nM,8.51
CHEMBL2048797,IC50,3.1,nM,8.51
CHEMBL373207,IC50,3.1,nM,8.51
CHEMBL4560187,IC50,3.11,nmol/L,8.51
CHEMBL52882,IC50,3.1,nM,8.51
CHEMBL591038,IC50,3.16,nM,8.5
CHEMBL4463898,IC50,3.23,nmol/L,8.49
CHEMBL127611,IC50,3.2,nM,8.49
CHEMBL340700,IC50,3.2,nM,8.49
CHEMBL3944698,IC50,3.2,nM,8.49
CHEMBL4279227,IC50,3.2,nM,8.49
CHEMBL128987,IC50,3.2,nM,8.49
CHEMBL4071058,IC50,0.0032,uM,8.49
CHEMBL4070053,IC50,3.3,nM,8.48
CHEMBL433205,IC50,3.3,nM,8.48
CHEMBL2035810,IC50,3.3,nM,8.48
CHEMBL4127897,IC50,3.3,nM,8.48
CHEMBL4087268,IC50,3.3,nM,8.48
CHEMBL3622674,IC50,3.3,nM,8.48
CHEMBL1914461,IC50,3.3,nM,8.48
CHEMBL39715,IC50,3.4,nM,8.47
CHEMBL3403517,IC50,3.4,nM,8.47
CHEMBL598163,IC50,3.4,nM,8.47
CHEMBL51659,IC50,3.4,nM,8.47
CHEMBL1916897,IC50,3.35,nM,8.47
CHEMBL36164,IC50,3.5,nM,8.46
CHEMBL3357652,IC50,3.5,nM,8.46
CHEMBL340898,IC50,3.5,nM,8.46
CHEMBL3355888,IC50,3.43,nM,8.46
CHEMBL3828021,IC50,3.58,nM,8.45
CHEMBL2029425,IC50,3.52,nM,8.45
CHEMBL4159909,IC50,3.6,nM,8.44
CHEMBL4168235,IC50,3.62,nM,8.44
CHEMBL3763790,IC50,3.6,nM,8.44
CHEMBL3805859,IC50,3.6,nM,8.44
CHEMBL31419,IC50,3.6,nM,8.44
CHEMBL3902778,IC50,3.6,nM,8.44
CHEMBL444724,IC50,3.6,nM,8.44
CHEMBL430571,IC50,3.6,nM,8.44
CHEMBL38199,IC50,3.7,nM,8.43
CHEMBL1914653,IC50,3.7,nM,8.43
CHEMBL40130,IC50,3.7,nM,8.43
CHEMBL4576032,IC50,3.7,nmol/L,8.43
CHEMBL3814694,IC50,3.7,nM,8.43
CHEMBL96780,IC50,3.8,nM,8.42
CHEMBL4779297,IC50,3.8,nM,8.42
CHEMBL4130016,IC50,3.8,nM,8.42
CHEMBL94431,IC50,3.8,nM,8.42
CHEMBL51854,IC50,3.8,nM,8.42
CHEMBL4777353,IC50,3.8,nM,8.42
CHEMBL4745521,IC50,3.8,nM,8.42
CHEMBL1914654,IC50,3.8,nM,8.42
CHEMBL3357637,IC50,3.77,nM,8.42
CHEMBL3980793,IC50,3.8,nM,8.42
CHEMBL4757724,IC50,3.8,nM,8.42
CHEMBL166307,IC50,3.9,nM,8.41
CHEMBL4862976,IC50,3.89,nM,8.41
CHEMBL4744655,IC50,3.91,nM,8.41
CHEMBL31588,IC50,3.9,nM,8.41
CHEMBL1630117,IC50,0.0039,uM,8.41
CHEMBL3892567,IC50,3.9,nM,8.41
CHEMBL421326,IC50,0.004,uM,8.4
CHEMBL3114688,IC50,0.004,uM,8.4
CHEMBL3633152,IC50,4.0,nM,8.4
CHEMBL3786523,Ki,4.0,nM,8.4
CHEMBL3633774,IC50,0.004,uM,8.4
CHEMBL250923,IC50,4.0,nM,8.4
CHEMBL4172718,IC50,4.0,nM,8.4
CHEMBL3786098,Ki,4.0,nM,8.4
CHEMBL3671502,IC50,4.0,nM,8.4
CHEMBL3678952,IC50,4.0,nM,8.4
CHEMBL3959632,IC50,0.004,uM,8.4
CHEMBL3953221,IC50,0.004,uM,8.4
CHEMBL4206481,Ki,4.0,nM,8.4
CHEMBL3676357,IC50,4.0,nM,8.4
CHEMBL92812,IC50,4.0,nM,8.4
CHEMBL3678948,IC50,4.0,nM,8.4
CHEMBL3814846,IC50,3.96,nM,8.4
CHEMBL4473365,IC50,4.0,nM,8.4
CHEMBL3674151,IC50,4.0,nM,8.4
CHEMBL3947406,IC50,4.0,nM,8.4
CHEMBL545541,IC50,0.004,uM,8.4
CHEMBL3961961,IC50,4.0,nM,8.4
CHEMBL2437467,IC50,3.97,nM,8.4
CHEMBL3678949,IC50,4.0,nM,8.4
CHEMBL4540442,IC50,4.0,nM,8.4
CHEMBL3895411,IC50,4.0,nM,8.4
CHEMBL4554990,IC50,4.0,nM,8.4
CHEMBL4454948,IC50,4.0,nM,8.4
CHEMBL3633143,IC50,4.0,nM,8.4
CHEMBL78018,IC50,0.004,uM,8.4
CHEMBL218677,IC50,4.0,nM,8.4
CHEMBL4065426,IC50,4.0,nM,8.4
CHEMBL473437,IC50,4.0,nM,8.4
CHEMBL3758700,Ki,4.0,nM,8.4
CHEMBL475769,IC50,4.0,nM,8.4
CHEMBL1614725,IC50,4.0,nM,8.4
CHEMBL52829,IC50,4.0,nM,8.4
CHEMBL1914665,IC50,4.0,nM,8.4
CHEMBL4098967,IC50,4.0,nM,8.4
CHEMBL4521506,IC50,4.0,nM,8.4
CHEMBL3760071,IC50,4.0,nM,8.4
CHEMBL3671487,IC50,4.0,nM,8.4
CHEMBL4476544,IC50,4.0,nM,8.4
CHEMBL470219,IC50,4.0,nM,8.4
CHEMBL3647421,IC50,4.0,nM,8.4
CHEMBL3671497,IC50,4.0,nM,8.4
CHEMBL3233786,IC50,0.004,uM,8.4
CHEMBL209343,IC50,4.0,nM,8.4
CHEMBL65250,IC50,4.0,nM,8.4
CHEMBL295961,IC50,4.0,nM,8.4
CHEMBL4242522,IC50,4.0,nM,8.4
CHEMBL172652,IC50,4.1,nM,8.39
CHEMBL3740910,IC50,4.1,nM,8.39
CHEMBL3915508,IC50,4.1,nM,8.39
CHEMBL3958624,IC50,4.1,nM,8.39
CHEMBL4175045,IC50,4.1,nM,8.39
CHEMBL1243346,IC50,4.05,nM,8.39
CHEMBL3623281,IC50,4.1,nM,8.39
CHEMBL2048905,IC50,4.1,nM,8.39
CHEMBL4166609,IC50,4.1,nM,8.39
CHEMBL428741,IC50,4.1,nM,8.39
CHEMBL3344216,IC50,4.1,nM,8.39
CHEMBL399373,IC50,4.2,nM,8.38
CHEMBL380669,IC50,4.2,nM,8.38
CHEMBL3911796,IC50,4.2,nM,8.38
CHEMBL3622678,IC50,4.2,nM,8.38
CHEMBL4067871,IC50,4.2,nM,8.38
CHEMBL3932286,IC50,4.2,nM,8.38
CHEMBL4060039,IC50,4.3,nM,8.37
CHEMBL4752951,IC50,4.3,nM,8.37
CHEMBL3655353,IC50,4.3,nM,8.37
CHEMBL52591,IC50,4.3,nM,8.37
CHEMBL4084847,IC50,4.3,nM,8.37
CHEMBL4436337,IC50,4.3,nM,8.37
CHEMBL4516586,IC50,4.3,nM,8.37
CHEMBL4800697,IC50,4.3,nM,8.37
CHEMBL50519,IC50,4.3,nM,8.37
CHEMBL3623287,IC50,4.4,nM,8.36
CHEMBL3805774,IC50,4.4,nM,8.36
CHEMBL225928,IC50,0.0044,uM,8.36
CHEMBL2029430,IC50,4.41,nM,8.36
CHEMBL4209801,IC50,4.4,nM,8.36
CHEMBL3972168,IC50,4.4,nM,8.36
CHEMBL3906533,IC50,4.4,nM,8.36
CHEMBL590559,IC50,4.45,nM,8.35
CHEMBL4082362,IC50,4.5,nM,8.35
CHEMBL67057,IC50,0.0045,uM,8.35
CHEMBL3818289,IC50,4.54,nM,8.34
CHEMBL3956112,IC50,4.6,nM,8.34
CHEMBL4791596,IC50,4.6,nM,8.34
CHEMBL2437466,IC50,4.53,nM,8.34
CHEMBL4217992,IC50,4.6,nM,8.34
CHEMBL3900264,IC50,4.6,nM,8.34
CHEMBL3763405,IC50,4.62,nM,8.34
CHEMBL4073595,IC50,4.53,nM,8.34
CHEMBL433520,IC50,4.6,nM,8.34
CHEMBL598164,IC50,4.6,nM,8.34
CHEMBL2322329,IC50,4.6,nM,8.34
CHEMBL4062877,IC50,4.7,nM,8.33
CHEMBL4129138,IC50,4.7,nM,8.33
CHEMBL4276842,IC50,4.7,nM,8.33
CHEMBL2437465,IC50,4.72,nM,8.33
CHEMBL3219133,IC50,4.68,nM,8.33
CHEMBL1914667,IC50,4.7,nM,8.33
CHEMBL308645,IC50,0.0047,uM,8.33
CHEMBL93302,IC50,4.7,nM,8.33
CHEMBL129579,IC50,4.8,nM,8.32
CHEMBL1630108,IC50,0.0048,uM,8.32
CHEMBL4081860,IC50,4.8,nM,8.32
CHEMBL36967,IC50,4.8,nM,8.32
CHEMBL4098444,IC50,4.8,nM,8.32
CHEMBL4102886,IC50,4.87,nM,8.31
CHEMBL3355887,IC50,4.9,nM,8.31
CHEMBL340484,IC50,4.9,nM,8.31
CHEMBL4089279,IC50,4.9,nM,8.31
CHEMBL2437488,IC50,4.94,nM,8.31
CHEMBL4104515,IC50,4.9,nM,8.31
CHEMBL3814816,IC50,5.06,nM,8.3
CHEMBL332612,IC50,0.005,uM,8.3
CHEMBL3759280,IC50,5.0,nM,8.3
CHEMBL3758802,IC50,5.0,nM,8.3
CHEMBL3759022,IC50,5.0,nM,8.3
CHEMBL3759929,IC50,5.0,nM,8.3
CHEMBL299893,IC50,0.005,uM,8.3
CHEMBL2437464,IC50,4.96,nM,8.3
CHEMBL3357655,IC50,5.0,nM,8.3
CHEMBL4435233,IC50,4.95,nmol/L,8.3
CHEMBL1201179,IC50,5.0,nM,8.3
CHEMBL4436695,IC50,5.0,nM,8.3
CHEMBL2420866,IC50,5.0,nM,8.3
CHEMBL3758939,IC50,5.0,nM,8.3
CHEMBL4441606,IC50,0.005,uM,8.3
CHEMBL3416625,IC50,5.0,nM,8.3
CHEMBL4558227,IC50,5.0,nM,8.3
CHEMBL56266,IC50,0.005,uM,8.3
CHEMBL3655345,IC50,5.0,nM,8.3
CHEMBL56802,IC50,5.0,nM,8.3
CHEMBL3114686,IC50,0.005,uM,8.3
CHEMBL3676341,IC50,5.0,nM,8.3
CHEMBL2087355,IC50,5.0,nM,8.3
CHEMBL258282,IC50,0.005,uM,8.3
CHEMBL402294,IC50,0.005,uM,8.3
CHEMBL3671499,IC50,5.0,nM,8.3
CHEMBL3114687,IC50,0.005,uM,8.3
CHEMBL2032377,IC50,4.99,nM,8.3
CHEMBL3671495,IC50,5.0,nM,8.3
CHEMBL3922182,IC50,5.0,nM,8.3
CHEMBL3114701,IC50,0.005,uM,8.3
CHEMBL4530170,IC50,5.0,nM,8.3
CHEMBL4168254,IC50,5.0,nM,8.3
CHEMBL332882,IC50,0.005,uM,8.3
CHEMBL399371,IC50,5.0,nM,8.3
CHEMBL475761,IC50,5.0,nM,8.3
CHEMBL2087356,IC50,5.0,nM,8.3
CHEMBL3758868,IC50,5.0,nM,8.3
CHEMBL77782,IC50,0.005,uM,8.3
CHEMBL3962343,IC50,5.0,nM,8.3
CHEMBL3678954,IC50,5.0,nM,8.3
CHEMBL3741473,IC50,5.0,nM,8.3
CHEMBL2178351,IC50,5.0,nM,8.3
CHEMBL310827,IC50,0.005,uM,8.3
CHEMBL4079501,IC50,5.0,nM,8.3
CHEMBL3542268,IC50,5.06,nM,8.3
CHEMBL4071463,IC50,5.0,nM,8.3
CHEMBL3623282,IC50,5.0,nM,8.3
CHEMBL80809,IC50,0.005,uM,8.3
CHEMBL444619,IC50,0.005,uM,8.3
CHEMBL197640,IC50,0.005,uM,8.3
CHEMBL3967836,IC50,5.0,nM,8.3
CHEMBL4094927,IC50,5.0,nM,8.3
CHEMBL312818,IC50,0.005,uM,8.3
CHEMBL3741424,IC50,0.005,uM,8.3
CHEMBL2437463,IC50,5.12,nM,8.29
CHEMBL289162,IC50,5.1,nM,8.29
CHEMBL4290568,IC50,5.2,nM,8.28
CHEMBL3622671,IC50,5.3,nM,8.28
CHEMBL3933539,IC50,5.3,nM,8.28
CHEMBL3622650,IC50,5.3,nM,8.28
CHEMBL126384,IC50,5.4,nM,8.27
CHEMBL4129209,IC50,5.4,nM,8.27
CHEMBL3763627,IC50,5.4,nM,8.27
CHEMBL4206288,IC50,5.4,nM,8.27
CHEMBL3218346,IC50,5.4,nM,8.27
CHEMBL4794998,IC50,5.4,nM,8.27
CHEMBL3622637,IC50,5.4,nM,8.27
CHEMBL3897723,IC50,5.4,nM,8.27
CHEMBL1243255,IC50,5.35,nM,8.27
CHEMBL2420867,IC50,5.4,nM,8.27
CHEMBL338215,IC50,5.4,nM,8.27
CHEMBL1928291,IC50,5.54,nM,8.26
CHEMBL3699584,IC50,5.5,nM,8.26
CHEMBL3699607,IC50,5.5,nM,8.26
CHEMBL4212884,IC50,5.5,nM,8.26
CHEMBL3699617,IC50,5.5,nM,8.26
CHEMBL3699596,IC50,5.5,nM,8.26
CHEMBL3699586,IC50,5.5,nM,8.26
CHEMBL3699609,IC50,5.5,nM,8.26
CHEMBL3699587,IC50,5.5,nM,8.26
CHEMBL3818563,IC50,5.52,nM,8.26
CHEMBL3699602,IC50,5.5,nM,8.26
CHEMBL3699615,IC50,5.5,nM,8.26
CHEMBL3699611,IC50,5.5,nM,8.26
CHEMBL3699595,IC50,5.5,nM,8.26
CHEMBL2048909,IC50,5.5,nM,8.26
CHEMBL3699581,IC50,5.5,nM,8.26
CHEMBL3699622,IC50,5.5,nM,8.26
CHEMBL3699603,IC50,5.5,nM,8.26
CHEMBL3622655,IC50,5.5,nM,8.26
CHEMBL3699613,IC50,5.5,nM,8.26
CHEMBL1643971,IC50,5.5,nM,8.26
CHEMBL3699583,IC50,5.5,nM,8.26
CHEMBL3699588,IC50,5.5,nM,8.26
CHEMBL3357641,IC50,5.52,nM,8.26
CHEMBL2437479,IC50,5.6,nM,8.25
CHEMBL3903713,IC50,5.6,nM,8.25
CHEMBL4563873,IC50,5.6,nM,8.25
CHEMBL341522,IC50,5.6,nM,8.25
CHEMBL4076854,IC50,5.6,nM,8.25
CHEMBL1873475,IC50,5.6,nM,8.25
CHEMBL3759135,Ki,5.6,nM,8.25
CHEMBL3622676,IC50,5.6,nM,8.25
CHEMBL4097795,IC50,5.7,nM,8.24
CHEMBL4294743,IC50,5.8,nM,8.24
CHEMBL3921816,IC50,5.8,nM,8.24
CHEMBL4582933,IC50,5.8,nM,8.24
CHEMBL53203,IC50,5.8,nM,8.24
CHEMBL3765425,IC50,5.71,nM,8.24
CHEMBL3219347,IC50,5.78,nM,8.24
CHEMBL3622629,IC50,5.8,nM,8.24
CHEMBL1928312,IC50,5.93,nM,8.23
CHEMBL69071,IC50,0.0059,uM,8.23
CHEMBL4521028,IC50,5.9,nmol/L,8.23
CHEMBL3977187,IC50,5.9,nM,8.23
CHEMBL3765815,IC50,6.02,nM,8.22
CHEMBL1645474,IC50,0.006,uM,8.22
CHEMBL2105719,IC50,6.0,nM,8.22
CHEMBL4515526,IC50,6.0,nM,8.22
CHEMBL1173655,IC50,6.0,nM,8.22
CHEMBL3758471,IC50,6.0,nM,8.22
CHEMBL3954587,IC50,6.0,nM,8.22
CHEMBL3647418,IC50,6.0,nM,8.22
CHEMBL3979610,IC50,6.0,nM,8.22
CHEMBL3633151,IC50,6.0,nM,8.22
CHEMBL4557772,IC50,6.0,nM,8.22
CHEMBL329856,IC50,0.006,uM,8.22
CHEMBL473438,IC50,6.0,nM,8.22
CHEMBL206955,IC50,0.006,uM,8.22
CHEMBL3759900,IC50,6.0,nM,8.22
CHEMBL4534592,IC50,6.0,nM,8.22
CHEMBL461795,IC50,6.0,nM,8.22
CHEMBL471058,IC50,6.0,nM,8.22
CHEMBL3671484,IC50,6.0,nM,8.22
CHEMBL4088277,IC50,6.0,nM,8.22
CHEMBL207815,IC50,0.006,uM,8.22
CHEMBL3926558,IC50,6.0,nM,8.22
CHEMBL3932176,IC50,0.006,uM,8.22
CHEMBL56502,IC50,0.006,uM,8.22
CHEMBL3914159,IC50,6.0,nM,8.22
CHEMBL3234750,IC50,0.006,uM,8.22
CHEMBL3898447,IC50,6.0,nM,8.22
CHEMBL118130,IC50,0.006,uM,8.22
CHEMBL3963723,IC50,0.006,uM,8.22
CHEMBL7917,IC50,0.006,uM,8.22
CHEMBL4087646,IC50,6.0,nM,8.22
CHEMBL3759780,IC50,6.0,nM,8.22
CHEMBL3608433,IC50,6.0,nM,8.22
CHEMBL3622648,IC50,6.0,nM,8.22
CHEMBL306315,IC50,0.006,uM,8.22
CHEMBL3608434,IC50,6.0,nM,8.22
CHEMBL4532084,IC50,6.24,nmol/L,8.21
CHEMBL1229592,IC50,6.18,nM,8.21
CHEMBL3937949,IC50,6.2,nM,8.21
CHEMBL3622673,IC50,6.1,nM,8.21
CHEMBL1088931,IC50,6.2,nM,8.21
CHEMBL4063301,IC50,6.13,nM,8.21
CHEMBL4090582,IC50,6.2,nM,8.21
CHEMBL4783428,IC50,6.16,nM,8.21
CHEMBL4282688,IC50,6.3,nM,8.2
CHEMBL3219348,IC50,6.26,nM,8.2
CHEMBL3966129,IC50,6.3,nM,8.2
CHEMBL590878,IC50,6.27,nM,8.2
CHEMBL4791702,IC50,6.3,nM,8.2
CHEMBL3622666,IC50,6.5,nM,8.19
CHEMBL3655354,IC50,6.4,nM,8.19
CHEMBL69629,IC50,0.0065,uM,8.19
CHEMBL4740063,IC50,6.41,nM,8.19
CHEMBL63469,IC50,6.5,nM,8.19
CHEMBL3930762,IC50,6.4,nM,8.19
CHEMBL4457885,IC50,6.5,nM,8.19
CHEMBL3983586,IC50,6.5,nM,8.19
CHEMBL4250210,IC50,6.4,nM,8.19
CHEMBL4101719,IC50,6.47,nM,8.19
CHEMBL3622679,IC50,6.4,nM,8.19
CHEMBL3680373,IC50,6.44,nM,8.19
CHEMBL162719,IC50,6.4,nM,8.19
CHEMBL1090364,IC50,6.4,nM,8.19
CHEMBL329867,IC50,0.0064,uM,8.19
CHEMBL3623278,IC50,6.6,nM,8.18
CHEMBL3979366,IC50,6.6,nM,8.18
CHEMBL284326,IC50,6.6,nM,8.18
CHEMBL1914668,IC50,6.6,nM,8.18
CHEMBL4534611,IC50,6.6,nM,8.18
CHEMBL3357634,IC50,6.67,nM,8.18
CHEMBL4102577,IC50,6.8,nM,8.17
CHEMBL2148050,IC50,6.7,nM,8.17
CHEMBL4100377,IC50,6.8,nM,8.17
CHEMBL3344208,IC50,6.8,nM,8.17
CHEMBL4869024,IC50,6.82,nM,8.17
CHEMBL3804868,IC50,6.7,nM,8.17
CHEMBL3950630,IC50,6.7,nM,8.17
CHEMBL3751976,IC50,6.7,nM,8.17
CHEMBL3939771,IC50,6.9,nM,8.16
CHEMBL2029426,IC50,6.95,nM,8.16
CHEMBL3622668,IC50,6.9,nM,8.16
CHEMBL3623291,IC50,6.9,nM,8.16
CHEMBL3963403,IC50,6.9,nM,8.16
CHEMBL3219132,IC50,6.99,nM,8.16
CHEMBL2322330,IC50,6.9,nM,8.16
CHEMBL3416628,IC50,7.0,nM,8.15
CHEMBL3935007,IC50,7.1,nM,8.15
CHEMBL1172843,IC50,7.0,nM,8.15
CHEMBL3968784,IC50,7.0,nM,8.15
CHEMBL3357650,IC50,7.1,nM,8.15
CHEMBL598610,IC50,7.0,nM,8.15
CHEMBL475446,IC50,7.0,nM,8.15
CHEMBL4062178,IC50,7.0,nM,8.15
CHEMBL4440618,IC50,7.0,nM,8.15
CHEMBL340508,IC50,7.1,nM,8.15
CHEMBL597551,IC50,7.1,nM,8.15
CHEMBL3608429,IC50,7.0,nM,8.15
CHEMBL3674152,IC50,7.0,nM,8.15
CHEMBL3676364,IC50,7.0,nM,8.15
CHEMBL3622670,IC50,7.0,nM,8.15
CHEMBL3946396,IC50,7.0,nM,8.15
CHEMBL3290148,IC50,7.0,nM,8.15
CHEMBL513418,IC50,7.0,nM,8.15
CHEMBL121796,IC50,0.007,uM,8.15
CHEMBL4237916,IC50,7.1,nM,8.15
CHEMBL3959248,IC50,0.007,uM,8.15
CHEMBL3923228,IC50,0.007,uM,8.15
CHEMBL3946232,IC50,0.007,uM,8.15
CHEMBL3233020,IC50,0.007,uM,8.15
CHEMBL3233787,IC50,0.007,uM,8.15
CHEMBL3671570,IC50,7.0,nM,8.15
CHEMBL4161938,IC50,7.0,nM,8.15
CHEMBL311109,IC50,0.007,uM,8.15
CHEMBL387265,IC50,7.0,nM,8.15
CHEMBL255170,IC50,0.007,uM,8.15
CHEMBL179363,IC50,0.007,uM,8.15
CHEMBL496174,IC50,7.0,nM,8.15
CHEMBL122245,IC50,0.007,uM,8.15
CHEMBL2178350,IC50,7.0,nM,8.15
CHEMBL2087357,IC50,7.0,nM,8.15
CHEMBL2103842,IC50,7.0,nM,8.15
CHEMBL3678947,IC50,7.0,nM,8.15
CHEMBL3758762,IC50,7.0,nM,8.15
CHEMBL3758758,IC50,7.0,nM,8.15
CHEMBL2048907,IC50,7.0,nM,8.15
CHEMBL2048908,IC50,7.0,nM,8.15
CHEMBL57759,IC50,0.007,uM,8.15
CHEMBL1934625,IC50,0.007,uM,8.15
CHEMBL53850,IC50,7.0,nM,8.15
CHEMBL340399,IC50,7.2,nM,8.14
CHEMBL3086106,IC50,7.2,nM,8.14
CHEMBL3612587,IC50,0.0073,uM,8.14
CHEMBL4079768,IC50,7.2,nM,8.14
CHEMBL4239716,IC50,7.2,nM,8.14
CHEMBL3623290,IC50,7.2,nM,8.14
CHEMBL129825,IC50,7.4,nM,8.13
CHEMBL4090083,IC50,7.4,nM,8.13
CHEMBL4105526,IC50,7.4,nM,8.13
CHEMBL545315,IC50,7.4,nM,8.13
CHEMBL4791756,IC50,7.63,nM,8.12
CHEMBL300217,IC50,7.6,nM,8.12
CHEMBL4089951,IC50,7.6,nM,8.12
CHEMBL3910915,IC50,7.6,nM,8.12
CHEMBL39811,IC50,7.5,nM,8.12
CHEMBL2048789,IC50,7.8,nM,8.11
CHEMBL136404,IC50,7.7,nM,8.11
CHEMBL597752,IC50,7.8,nM,8.11
CHEMBL4290785,IC50,7.8,nM,8.11
CHEMBL4175782,IC50,7.7,nM,8.11
CHEMBL3663929,IC50,8.0,nM,8.1
CHEMBL3416594,IC50,8.0,nM,8.1
CHEMBL461967,IC50,8.0,nM,8.1
CHEMBL3759356,IC50,8.0,nM,8.1
CHEMBL3234752,IC50,0.008,uM,8.1
CHEMBL2347963,IC50,8.0,nM,8.1
CHEMBL56912,IC50,0.008,uM,8.1
CHEMBL3897363,IC50,0.008,uM,8.1
CHEMBL122182,IC50,0.008,uM,8.1
CHEMBL160846,IC50,0.008,uM,8.1
CHEMBL473427,IC50,8.0,nM,8.1
CHEMBL461968,IC50,8.0,nM,8.1
CHEMBL3758283,Ki,8.0,nM,8.1
CHEMBL60826,IC50,0.008,uM,8.1
CHEMBL3942228,IC50,0.008,uM,8.1
CHEMBL3671494,IC50,8.0,nM,8.1
CHEMBL123189,IC50,0.008,uM,8.1
CHEMBL3647423,IC50,8.0,nM,8.1
CHEMBL3622677,IC50,7.9,nM,8.1
CHEMBL4578487,IC50,8.0,nM,8.1
CHEMBL2087359,IC50,8.0,nM,8.1
CHEMBL1682560,Ki,0.008,uM,8.1
CHEMBL1090350,IC50,7.9,nM,8.1
CHEMBL257430,IC50,0.008,uM,8.1
CHEMBL402553,IC50,0.008,uM,8.1
CHEMBL120979,IC50,0.008,uM,8.1
CHEMBL4548960,IC50,8.0,nM,8.1
CHEMBL1914658,IC50,8.0,nM,8.1
CHEMBL255871,IC50,0.008,uM,8.1
CHEMBL3758951,IC50,8.0,nM,8.1
CHEMBL1272061,IC50,0.008,uM,8.1
CHEMBL266995,IC50,0.008,uM,8.1
