,molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
2423,CHEMBL26616,5.0,CCn1c(=S)n(C)s/c1=N\c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C49E0>,252.05033838399999,6,0,2.2648900000000003,yes
2424,CHEMBL24338,5.0,O=c1sn(Cc2ccccc2)c(=S)n1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4A50>,314.054755068,5,0,3.537390000000002,yes
2425,CHEMBL513330,5.0,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4AC0>,336.08902209600006,6,1,3.4518000000000004,yes
2426,CHEMBL140045,5.0,O=C(CCl)c1ccc(Cl)s1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4B30>,193.935991108,2,0,2.8230000000000004,yes
2427,CHEMBL1802401,5.0,Nc1nccc(-c2c[nH]c3c([N+](=O)[O-])cccc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4BA0>,255.075624528,5,2,2.1152999999999995,yes
2428,CHEMBL403233,4.99,O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@H]12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4C10>,548.351512028,4,2,6.855800000000007,no
2429,CHEMBL403562,4.98,CCOc1cccc2c3ccnc(C4=C[C@@]5(O)CC/C=C\CCCCN6CCC4[C@]4(C[C@@H]7/C=C\CCCCN7[C@H]45)C6)c3n(CC)c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4C80>,620.409026904,6,1,7.747800000000009,no
2430,CHEMBL1077282,4.98,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(C(F)(F)F)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4CF0>,347.124546792,2,2,4.987300000000003,yes
2431,CHEMBL403404,4.97,Cc1ccc(Cl)cc1Nc1nccc(C2=CNN3C=CC=CC23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4D60>,337.109423192,5,2,3.7952200000000014,yes
2432,CHEMBL2203563,4.97,COc1cnc(COc2ccc(F)c(F)c2)cc1-c1cc2c([nH]1)CCNC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4DD0>,385.1237978440001,4,2,3.2284000000000015,yes
2433,CHEMBL4065388,4.97,Nc1nccc(-c2c[nH]c3cc(Cl)ccc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4E40>,244.05157396799999,3,2,2.860500000000001,yes
2434,CHEMBL261249,4.96,NCC1CCN(c2ncnc3[nH]ccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4EB0>,231.14839554399998,4,2,1.1329999999999996,yes
2435,CHEMBL290211,4.96,O=C(O)Cc1ccc(CSc2nnc(-c3ccncc3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4F20>,343.04491865600005,6,1,3.5195000000000025,yes
2436,CHEMBL518732,4.96,COc1ccc(-c2c[nH]c3c2-n2cccc2C3=O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21C4F90>,280.08479224399997,4,2,2.731000000000001,yes
2437,CHEMBL1085918,4.96,CCCC(=O)Nc1n[nH]c2cc(-c3cccnc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD040>,280.132411132,3,2,3.363500000000001,yes
2438,CHEMBL203571,4.96,CCN(CC)c1cc(Nc2ccc(S(N)(=O)=O)cc2)n2ncnc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD0B0>,361.1320938480001,8,2,1.3615,yes
2439,CHEMBL471474,4.95,COc1cc(O)c2c(c1)[C@H]1O[C@@H]1C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD120>,378.13146766399996,8,3,1.0269,yes
2440,CHEMBL4279439,4.94,CCCN(C(=O)Nc1cccc(C(=O)O)c1)C1CCc2nc(NCc3ccc(C(=O)O)cc3)sc2C1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD190>,508.17804099599994,6,4,4.953000000000004,yes
2441,CHEMBL3120496,4.94,O=c1ccc2nccc3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4n1c23,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD200>,398.1114009159999,9,4,-0.3826000000000007,yes
2442,CHEMBL323012,4.93,CCN(CC)Cc1c(C(=O)NCCc2ccncc2)nnn1-c1nonc1N,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD270>,385.1974709760001,10,2,0.44180000000000097,yes
2443,CHEMBL4064706,4.93,CCCCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD2E0>,557.365113492,4,1,7.102300000000008,no
2444,CHEMBL2029696,4.93,O=C1NN(c2ccc(F)cc2)C(=O)/C1=C\c1cccc(OCc2ccccc2F)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD350>,406.11289881199997,3,1,4.005200000000003,yes
2445,CHEMBL178268,4.92,CC(C)COc1cc(Nc2ccc(S(C)(=O)=O)cc2)n2ncc(C(C)C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD3C0>,402.17256169200004,7,1,4.034600000000003,yes
2446,CHEMBL4750854,4.92,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(C2CCCC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD430>,477.19877435200004,6,3,3.921400000000002,yes
2447,CHEMBL77458,4.92,CN(C)c1ccc(-c2cc3[nH]ccnc-3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD4A0>,238.12184644799999,3,1,2.642500000000001,yes
2448,CHEMBL5092516,4.92,Cn1c(NCCNc2c3c(nc4cc(F)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD510>,462.197965828,7,2,4.071500000000003,yes
2449,CHEMBL40004,4.92,Clc1ccccc1CSc1nnc(-c2ccncc2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD580>,303.02331061999996,5,0,4.077300000000002,yes
2450,CHEMBL558317,4.91,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCN2CCCCC2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD5F0>,453.21647510400004,6,1,3.891700000000002,yes
2451,CHEMBL564815,4.91,Cn1cc(C2=C(c3n[nH]c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD660>,343.106924656,5,2,2.0168,yes
2452,CHEMBL4204026,4.91,O=C(COc1ccccc1)Nc1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD6D0>,388.105921612,5,2,3.380000000000001,yes
2453,CHEMBL1085919,4.91,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(N(C)C)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD740>,322.179361324,3,2,4.034500000000002,yes
2454,CHEMBL559241,4.91,CN(C)CCCn1cc(C2=C(n3ccc4ncccc43)C(=O)NC2=O)c2ccc(F)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD7B0>,431.17575316399996,6,1,3.1065000000000014,yes
2455,CHEMBL4079572,4.91,Nc1nccc(-c2c[nH]c3cnccc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD820>,211.08579528799999,4,2,1.6020999999999999,yes
2456,CHEMBL4098364,4.9,COc1ccc2c(-c3ccnc(N)c3)c[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD890>,239.105862036,3,2,2.8207000000000004,yes
2457,CHEMBL567824,4.89,C[S+]([O-])c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD900>,310.077598688,2,2,3.0669000000000013,yes
2458,CHEMBL5170348,4.89,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC5CCCC5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD970>,585.2210109399998,11,4,2.075799999999999,no
2459,CHEMBL3764465,4.89,O=C(/C=C(O)/C=C/c1ccc(OCc2ccc(F)cc2)cc1)/C=C/c1ccc(OCc2ccc(F)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BD9E0>,524.1799157519999,4,1,7.8604000000000065,no
2460,CHEMBL4436958,4.89,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C/c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDA50>,256.048406736,4,1,2.6805000000000003,yes
2461,CHEMBL4207133,4.89,CSc1cc(-c2ccccc2)nc2[nH]nc(N)c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDAC0>,256.078267384,4,2,2.9290000000000003,yes
2462,CHEMBL400239,4.88,Fc1ccccc1-c1cc(Nc2ccccc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDB30>,382.0229367040001,4,1,5.041500000000003,yes
2463,CHEMBL1097974,4.88,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCCN)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDBA0>,369.19132297600004,9,3,1.0971000000000002,yes
2464,CHEMBL4289709,4.87,CCCN(C(=O)Nc1cccc(C(=O)OCC)c1)C1CCc2nc(NCc3ccc(C(=O)OC)cc3)sc2C1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDC10>,550.2249911880001,8,2,5.519900000000005,no
2465,CHEMBL559040,4.87,CN(C)CCCn1cc(C2=C(n3ccc4ncccc43)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDC80>,413.185174976,6,1,2.9674000000000014,yes
2466,CHEMBL460627,4.87,O=C1NC(=O)/C(=C/c2ccc(-c3cccs3)cc2)N1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDCF0>,270.04629856,3,2,2.5954000000000006,yes
2467,CHEMBL1801631,4.87,Nc1ncnc2c1ncn2C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDD60>,211.026087492,6,1,0.2875,yes
2468,CHEMBL432684,4.86,O=C1NC(=O)/C(=C/c2ccc(O)cc2)N1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDDD0>,204.053492116,3,3,0.5725,yes
2469,CHEMBL1518160,4.86,O=C(O)CCC(=O)N1N=C(c2c(O)nc3ccc(Cl)cc3c2-c2ccccc2)CC1c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDE40>,489.10914841999994,6,2,5.396300000000004,yes
2470,CHEMBL4066075,4.86,N#Cc1cccc2c(-c3ccnc(N)c3)c[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDEB0>,234.09054632,3,2,2.6837799999999996,yes
2471,CHEMBL38043,4.85,COc1ccc(/C=C2\NC(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDF20>,218.06914218,3,2,0.8755000000000001,yes
2472,CHEMBL4746644,4.85,CC(C)(C)c1ccnc(N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)Nc2cccc(C(F)(F)F)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BDF90>,465.19877435200004,6,3,3.561300000000002,yes
2473,CHEMBL5082923,4.85,Cn1c(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9040>,478.168415288,7,2,4.585800000000003,yes
2474,CHEMBL92361,4.85,O=C(O)Cc1c2ccccc2n2c1[nH]c(=O)c1ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B90B0>,292.084792244,3,2,2.5611000000000006,yes
2475,CHEMBL5200940,4.83,NC1=NC(c2ccc(F)cc2)CC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9120>,207.08079016,3,2,0.7014000000000001,yes
2476,CHEMBL183408,4.83,COc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9190>,291.08954327600003,4,1,4.362200000000002,yes
2477,CHEMBL3752684,4.83,NC1=NC(c2ccc(F)cc2)NC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9200>,208.076039128,3,3,0.4518000000000001,yes
2478,CHEMBL5089457,4.82,C=CC(=O)N1C(=O)CC(c2ccc(C(F)(F)F)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9270>,377.06973434800005,3,0,4.988100000000003,yes
2479,CHEMBL1201279,4.82,[Zn],<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B92E0>,63.9291422,0,0,-0.0025,yes
2480,CHEMBL305627,4.82,c1coc(-c2cc3[nH]ccnc-3n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9350>,185.058911844,3,1,2.1694999999999993,yes
2481,CHEMBL249947,4.82,Fc1ccccc1-c1cc(NCc2ccccc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B93C0>,396.0385867680001,4,1,4.910000000000003,yes
2482,CHEMBL103006,4.82,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9430>,336.13615912,4,0,3.958700000000003,yes
2483,CHEMBL104264,4.82,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B94A0>,445.04595998,4,2,3.5786000000000024,yes
2484,CHEMBL77416,4.82,c1ccc(-c2cc3[nH]ccnc-3n2)nc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9510>,196.074896256,3,1,1.9714999999999994,yes
2485,CHEMBL259141,4.82,NC1CCN(c2ncnc3[nH]ccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9580>,217.13274547999998,4,2,0.8853999999999993,yes
2486,CHEMBL4087456,4.82,Nc1nccc(-c2c[nH]c3cc(C(F)(F)F)ccc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B95F0>,278.077930948,3,2,3.225900000000001,yes
2487,CHEMBL5091900,4.82,C=CC(=O)N1C(=O)CC(c2ccc(N3CCOCC3)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9660>,394.13511356400005,5,0,3.805900000000003,yes
2488,CHEMBL4790790,4.81,COc1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B96D0>,583.1137244,9,2,6.250200000000004,no
2489,CHEMBL4214720,4.8,O=C1c2cccn2-c2ccccc2SC1c1cccc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9740>,341.08743510000005,3,0,5.660200000000004,yes
2490,CHEMBL1834321,4.8,COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)cn(CCC(C)C)c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B97B0>,457.21253259599996,8,4,3.394700000000001,yes
2491,CHEMBL3978908,4.8,Cc1cc2c(cc1Br)NC(=O)/C2=N\NC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9820>,373.0062033439999,4,3,2.5493200000000003,yes
2492,CHEMBL3971275,4.8,O=C(CNC(=O)c1cnc2[nH]cc(C(=O)c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9890>,465.1800895960001,4,4,3.363900000000001,yes
2493,CHEMBL4090889,4.8,COc1cccc2c(-c3ccnc(N)n3)c[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9900>,240.101111004,4,2,2.215699999999999,yes
2494,CHEMBL5195696,4.8,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NCc5ccccc5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9970>,607.205360876,11,4,2.3334,no
2495,CHEMBL330398,4.8,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccc(Br)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B99E0>,356.01603975600005,2,2,4.100600000000002,yes
2496,CHEMBL3818247,4.79,CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9A50>,461.10702197200004,9,0,3.323500000000002,yes
2497,CHEMBL252672,4.78,Oc1ccc2[nH]c3c(C4=C[C@@]5(O)CC/C=C\CCCCN6CCC4[C@]4(C[C@@H]7/C=C\CCCCN7[C@H]45)C6)nccc3c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9AC0>,564.346426648,5,3,6.561400000000007,no
2498,CHEMBL1085920,4.78,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)nc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9B30>,296.127325752,4,3,3.0691000000000006,yes
2499,CHEMBL5091798,4.77,C=CC(=O)N1C(=O)CCSc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9BA0>,233.051049592,3,0,2.2279999999999998,yes
2500,CHEMBL1084692,4.77,Cc1ccc(-c2ccc3c(NC(=O)CCC(=O)O)n[nH]c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9C10>,323.126991404,3,3,3.3416200000000007,yes
2501,CHEMBL4279567,4.77,CS(=O)(=O)Nc1ccccc1CN1C(=O)CC(c2ccc(C(=O)NCc3cccc(Cl)c3)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9C80>,605.120976056,5,2,6.411800000000006,no
2502,CHEMBL476851,4.77,COc1ccc(-c2c[nH]c3c2-n2cccc2/C3=N/O)cc1OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9CF0>,385.14264146799997,5,2,4.600000000000003,yes
2503,CHEMBL111895,4.77,CCN(CC)Cc1c(C(=O)NN)nnn1-c1nonc1N,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9D60>,295.15052078400004,10,3,-1.3221999999999978,yes
2504,CHEMBL3763264,4.77,O=C(/C=C(O)/C=C/c1ccc(OCc2cccc(F)c2)cc1)/C=C/c1ccc(OCc2cccc(F)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9DD0>,524.1799157519999,4,1,7.8604000000000065,no
2505,CHEMBL1834122,4.77,COc1c(NCCCc2ccccc2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9E40>,410.16418543599997,5,2,4.227000000000003,yes
2506,CHEMBL1668411,4.75,COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9EB0>,362.136553044,7,3,1.6001999999999996,yes
2507,CHEMBL4064819,4.75,CCCCCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9F20>,543.349463428,4,1,6.712200000000007,no
2508,CHEMBL3969394,4.75,O=C1Nc2ncccc2N[C@@H]1Cc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B9F90>,278.116761068,3,3,2.5382000000000007,yes
2509,CHEMBL4284111,4.75,CS(=O)(=O)c1cccc(N2C(=O)CC(c3ccc(C(=O)NCc4cccc(Cl)c4)cc3)Sc3ccccc32)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE040>,576.09442696,5,1,6.575300000000006,no
2510,CHEMBL140,4.75,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE0B0>,368.12598835999995,6,2,3.3699000000000026,yes
2511,CHEMBL5197823,4.75,COc1ccc(N2CCN(c3cc(NCCC(=O)O)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE120>,498.19031993199997,8,2,4.261000000000003,yes
2512,CHEMBL76427,4.75,Cc1c(C2(c3ccc(Cl)cc3)CC2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE190>,283.087625128,2,1,3.999620000000003,yes
2513,CHEMBL4283032,4.75,Cc1ccc(CNC(=O)c2ccc(C3CC(=O)N(Cc4ccccc4[N+](=O)[O-])c4ccccc4S3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE200>,537.1722273439999,5,1,6.603520000000006,no
2514,CHEMBL4290418,4.75,O=C(NCc1ccc(F)cc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE270>,541.1471554679999,5,1,6.434200000000005,no
2515,CHEMBL290184,4.74,O=C1NC(=O)/C(=C/c2ccc(Cl)cc2)N1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE2E0>,222.019605144,2,2,1.5202999999999998,yes
2516,CHEMBL4210679,4.74,O=C1N=C(Nc2ccccc2Cl)S/C1=C/c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE350>,347.9890893,3,1,5.075800000000003,yes
2517,CHEMBL394683,4.74,O=C1Nc2ccccc2/C1=N/NC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE3C0>,281.080041212,4,3,1.4783999999999997,yes
2518,CHEMBL4078439,4.73,CCCCCCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE430>,557.365113492,4,1,7.102300000000007,no
2519,CHEMBL4293500,4.72,O=C(NCc1cccc(F)c1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE4A0>,541.1471554679999,5,1,6.434200000000005,no
2520,CHEMBL4076026,4.72,CCCCCCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE510>,515.3181633,4,0,5.885700000000006,no
2521,CHEMBL362296,4.72,c1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE580>,328.143644512,6,1,3.8073000000000015,yes
2522,CHEMBL5088076,4.72,COc1ccc2c(NCCNc3nc(-c4ccncc4F)cc(=O)n3C)c3c(nc2c1)CCCC3,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE5F0>,474.21795232400007,8,2,3.9410000000000025,yes
2523,CHEMBL4785368,4.72,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1ccc(F)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE660>,605.0547655519999,8,2,7.034100000000003,no
2524,CHEMBL4443876,4.7,O=C(CCNC(=S)Nc1ccc2c(c1)C(=O)NC2=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE6D0>,308.05792586399997,5,5,-0.2478999999999999,yes
2525,CHEMBL5083481,4.7,C=CC(=O)N1C(=O)CC(C)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE740>,247.066699656,3,0,2.616500000000001,yes
2526,CHEMBL202695,4.7,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE7B0>,430.1899430720001,9,3,1.7999999999999994,yes
2527,CHEMBL26101,4.7,CCn1sc(=O)n(CC)c1=S,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE820>,190.02345494,5,0,1.48059,yes
2528,CHEMBL4465183,4.7,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE890>,267.064391148,4,1,2.4825,yes
2529,CHEMBL77267,4.7,c1c[nH]c2cc(-c3ccc(C4OCCO4)cc3)nc-2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE900>,267.100776656,4,1,2.6219,yes
2530,CHEMBL360866,4.7,CN(c1ccccc1)c1nccc(-c2cnn3ncccc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE970>,302.127994448,6,0,2.954200000000001,yes
2531,CHEMBL4287006,4.7,O=C(NCc1ccccc1F)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BE9E0>,541.1471554679999,5,1,6.434200000000005,no
2532,CHEMBL4278749,4.7,Cc1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEA50>,404.11946350000005,4,0,5.6735200000000034,yes
2533,CHEMBL523586,4.7,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEAC0>,472.0368725160001,4,3,4.492800000000003,yes
2534,CHEMBL277294,4.69,O=C1NC(=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEB30>,147.0320284,2,1,0.5702,yes
2535,CHEMBL1084693,4.69,N#Cc1ccc(-c2ccc3c(NC(=O)CCC(=O)O)n[nH]c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEBA0>,334.106590308,4,3,2.9048800000000004,yes
2536,CHEMBL4287420,4.68,O=C(NCCc1ccccc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEC10>,537.1722273439999,5,1,6.3376000000000055,no
2537,CHEMBL1910509,4.68,O=C1NC(=O)/C(=C/c2c[nH]c3ccccc23)S1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEC80>,244.030648496,3,2,2.4918000000000005,yes
