,molecule_chembl_id,pIC50,smile,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
2901,CHEMBL2070198,7.01,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290BA0>,476.084788012,6,2,5.909300000000003,yes
2902,CHEMBL4177348,7.01,O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290C10>,441.08003698000005,6,2,3.406600000000001,yes
2903,CHEMBL92961,7.01,CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290C80>,479.132072552,5,2,5.196600000000004,yes
2904,CHEMBL3977926,7.01,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290CF0>,524.253588884,8,2,5.336600000000003,no
2905,CHEMBL3671508,7.01,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=S)NC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290D60>,518.0535852000002,6,4,3.872200000000002,yes
2906,CHEMBL3671553,7.01,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H](C)NC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290DD0>,501.08117985200005,6,3,4.302900000000004,yes
2907,CHEMBL14932,7.01,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290E40>,343.132076784,5,2,4.658000000000003,yes
2908,CHEMBL4078914,7.01,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)cc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290EB0>,621.267522608,9,2,5.513420000000005,no
2909,CHEMBL3753886,7.01,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290F20>,374.099060316,4,2,4.686200000000001,yes
2910,CHEMBL3671541,7.01,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C290F90>,545.071009092,8,3,3.457600000000002,yes
2911,CHEMBL56142,7.01,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291040>,430.157181908,6,1,5.039200000000005,yes
2912,CHEMBL4072048,7.01,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2910B0>,553.28013798,9,2,4.494620000000004,yes
2913,CHEMBL4288482,7.01,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291120>,492.16766634000004,7,3,4.1430000000000025,yes
2914,CHEMBL369088,7.01,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(CC(C)O)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291190>,643.2561469960001,9,4,6.039480000000007,no
2915,CHEMBL4084249,7.01,COc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291200>,306.111675688,5,1,3.212300000000001,yes
2916,CHEMBL3979482,7.0,C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291270>,362.13789043599996,6,3,3.0191,yes
2917,CHEMBL3909214,7.0,O=C(CCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2912E0>,390.08949627199996,6,3,3.830300000000002,yes
2918,CHEMBL188304,7.0,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291350>,276.05780222,4,1,3.5738200000000013,yes
2919,CHEMBL3925959,7.0,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCn4cnnn4)cc3)ncc2[N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2913C0>,502.1825491840001,12,3,3.4521000000000015,no
2920,CHEMBL4277822,7.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291430>,493.15168192799996,7,2,4.191700000000003,yes
2921,CHEMBL1928311,7.0,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2914A0>,438.035352524,6,3,5.645300000000002,yes
2922,CHEMBL2325092,7.0,COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291510>,378.17321332399996,3,0,6.204100000000005,yes
2923,CHEMBL1090354,7.0,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291580>,588.205593136,9,3,6.744000000000005,no
2924,CHEMBL247309,7.0,CN(C)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2915F0>,498.26557121200005,8,1,4.536000000000003,yes
2925,CHEMBL133024,7.0,C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291660>,312.089022096,5,2,4.435700000000002,yes
2926,CHEMBL3912598,7.0,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2916D0>,390.16919056399996,6,3,3.7993000000000015,yes
2927,CHEMBL4229266,7.0,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291740>,503.22810240800004,7,4,4.479300000000003,yes
2928,CHEMBL4858714,7.0,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2917B0>,454.15201627600004,8,4,3.5684000000000022,yes
2929,CHEMBL596761,7.0,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291820>,424.21105537599993,7,3,4.085200000000002,yes
2930,CHEMBL53404,7.0,CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291890>,293.12766010000007,5,2,2.5953,yes
2931,CHEMBL170996,7.0,CC(C)(C)ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291900>,346.152871804,6,5,2.8754000000000013,yes
2932,CHEMBL3985004,7.0,O=C(CCCCCCOc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291970>,459.2270397880001,6,4,5.071700000000003,yes
2933,CHEMBL3914322,7.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCCC(=O)NO)cc3)cc12)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2919E0>,491.23326804,6,4,5.771800000000004,yes
2934,CHEMBL4873767,7.0,Oc1cc(Nc2ccnc3cc(-c4ccccc4)ccc23)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291A50>,346.08729078,3,2,6.004400000000004,yes
2935,CHEMBL3917105,7.0,O=C(CCCCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291AC0>,527.3008734240001,7,4,4.4204000000000025,yes
2936,CHEMBL3898480,7.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291B30>,500.2899743919999,6,5,5.733600000000005,no
2937,CHEMBL3133756,7.0,O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291BA0>,643.2285502560001,8,4,6.068400000000006,no
2938,CHEMBL3950023,7.0,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCNCC(=O)NO)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291C10>,473.217537724,7,6,3.2216000000000014,yes
2939,CHEMBL3906200,7.0,COc1cc2ncnc(NCc3cccc(Br)c3)c2cc1OCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291C80>,502.12156744399994,7,3,4.847700000000003,yes
2940,CHEMBL3234756,7.0,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291CF0>,564.2460588920001,5,3,5.396100000000005,no
2941,CHEMBL57892,7.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291D60>,418.157181908,6,2,4.941400000000003,yes
2942,CHEMBL3914607,7.0,COc1cc2ncnc(NCc3ccc(F)c(F)c3)c2cc1OCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291DD0>,460.19221175199993,7,3,4.363400000000002,yes
2943,CHEMBL542729,7.0,COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291E40>,377.11423379999997,7,1,3.8296000000000032,yes
2944,CHEMBL3917951,7.0,COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291EB0>,438.22670543999993,7,3,4.127700000000003,yes
2945,CHEMBL2309507,7.0,COc1cc2ncnc(N[C@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291F20>,472.18773308799996,7,3,5.299600000000003,yes
2946,CHEMBL2309506,7.0,COc1cc2ncnc(N[C@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C291F90>,456.21728362799996,7,3,4.785300000000003,yes
2947,CHEMBL3984008,7.0,C[C@@H](Nc1ncnc2ccc(OCCCCCCC(=O)NO)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292040>,408.21614075599996,6,3,4.6376000000000035,yes
2948,CHEMBL3924787,7.0,C[C@@H](Nc1ncnc2ccc(OCCCCCC(=O)NO)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2920B0>,394.20049069199996,6,3,4.247500000000003,yes
2949,CHEMBL3922068,7.0,Nc1cc(Br)ccc1NC(=O)COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292120>,515.0159927520001,6,3,5.528100000000002,no
2950,CHEMBL555201,7.0,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292190>,333.088019052,6,2,3.518000000000002,yes
2951,CHEMBL553908,7.0,COc1cc2ncnc(N(C)c3cccc(Cl)c3)c2cc1OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292200>,365.069782144,5,0,4.4901000000000035,yes
2952,CHEMBL330224,7.0,Nc1ccc2c(Nc3ccccc3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292270>,236.106196384,4,2,2.9556000000000013,yes
2953,CHEMBL3975990,7.0,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2922E0>,404.18484062799996,6,3,4.189400000000002,yes
2954,CHEMBL179652,7.0,CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292350>,544.2586742640001,7,2,6.308080000000007,no
2955,CHEMBL286160,7.0,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2923C0>,377.094247304,6,1,4.1997000000000035,yes
2956,CHEMBL2448067,7.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292430>,466.13385962,6,1,5.461000000000006,yes
2957,CHEMBL451513,7.0,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2924A0>,591.1507166239999,8,2,6.120800000000005,no
2958,CHEMBL1202478,7.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292510>,522.08334404,6,1,5.7362000000000055,no
2959,CHEMBL4452906,7.0,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)OCCCCO[N+](=O)[O-])CC[C@]23C)C1(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292580>,615.4135031639998,7,0,8.251500000000009,no
2960,CHEMBL3622624,7.0,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2925F0>,483.19065428000005,8,2,4.639600000000002,yes
2961,CHEMBL490577,7.0,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292660>,336.1473925,4,3,3.143880000000001,yes
2962,CHEMBL388978,7.0,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2926D0>,466.200490692,6,2,4.354000000000003,yes
2963,CHEMBL4464879,7.0,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCO,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292740>,472.222288756,8,3,3.9405000000000023,yes
2964,CHEMBL24137,7.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2927B0>,446.15209652799996,7,1,4.275600000000004,yes
2965,CHEMBL2381507,7.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292820>,820.204188064,16,2,4.387500000000004,no
2966,CHEMBL360662,7.0,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292890>,569.219367564,7,2,7.098480000000007,no
2967,CHEMBL1907944,7.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292900>,474.1066663280001,6,1,5.004200000000005,yes
2968,CHEMBL1907763,7.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292970>,430.157181908,6,1,4.895100000000005,yes
2969,CHEMBL3633928,7.0,NC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2929E0>,437.10548068400004,5,3,5.235500000000003,yes
2970,CHEMBL215033,7.0,COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292A50>,576.184269248,9,2,5.494300000000004,no
2971,CHEMBL2448066,7.0,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292AC0>,482.12877424000004,7,2,5.022500000000004,yes
2972,CHEMBL1202477,7.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292B30>,539.1098931360001,7,1,4.721700000000006,yes
2973,CHEMBL3775112,7.0,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292BA0>,495.12698717200004,6,1,4.737300000000004,yes
2974,CHEMBL2381510,7.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292C10>,850.2147527479999,17,2,4.014000000000003,no
2975,CHEMBL80302,7.0,Cc1cc2cc(Nc3ncnc4cc(-c5ccccc5)sc34)ccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292C80>,356.109567512,4,2,5.891620000000002,yes
2976,CHEMBL2064393,7.0,Cc1c(OCC(F)(F)F)ccnc1COc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292CF0>,624.230802752,11,1,5.227120000000005,no
2977,CHEMBL1684800,6.99,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292D60>,572.155050968,6,4,6.399120000000004,no
2978,CHEMBL3621220,6.99,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292DD0>,522.147011148,7,2,5.894600000000004,no
2979,CHEMBL3977022,6.99,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4cncn4)cc3)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292E40>,476.1475995920001,9,3,4.412200000000002,yes
2980,CHEMBL3297895,6.99,Cc1nc(Nc2ccc(Cl)cc2)c2cc(C)oc2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292EB0>,273.066889684,4,1,4.236640000000002,yes
2981,CHEMBL3805177,6.99,CC(C)Oc1cc2ncnc(Nc3ccc(Cl)c([N+](=O)[O-])c3)c2c2c1OCCO2,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292F20>,416.08874732399994,8,1,4.493400000000003,yes
2982,CHEMBL3403518,6.99,Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C292F90>,311.16337691200005,5,0,4.394740000000003,yes
2983,CHEMBL4079183,6.99,O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(C2CC2)s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293040>,380.0498597160001,6,0,4.435000000000002,yes
2984,CHEMBL3403515,6.99,COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2930B0>,295.132076784,5,0,3.5424400000000027,yes
2985,CHEMBL3753623,6.99,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293120>,404.1096250000001,5,2,4.6948000000000025,yes
2986,CHEMBL3671542,6.99,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293190>,517.0397089639999,7,4,2.9791000000000007,yes
2987,CHEMBL3622634,6.99,COCCOc1cc2ncnc(Nc3ccc(NC(=O)/C=C/CN(C)C)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293200>,615.2780872919999,9,3,4.530000000000004,yes
2988,CHEMBL4278997,6.98,O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293270>,300.122240372,5,3,2.4136000000000006,yes
2989,CHEMBL318736,6.98,CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2932E0>,443.12083917199993,5,1,6.493700000000005,yes
2990,CHEMBL3759761,6.98,CC1(C)OCc2c(C(=O)c3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293350>,360.13347375200004,6,2,2.7393,yes
2991,CHEMBL4514393,6.98,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2933C0>,494.11323075599995,7,2,5.072220000000006,yes
2992,CHEMBL333082,6.98,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293430>,314.01670845200005,4,2,3.7181000000000015,yes
2993,CHEMBL4786168,6.98,CN(C)c1ccc(/C=N\Nc2nc(-c3nc4ccccc4n3C)cs2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2934A0>,376.14701563999995,7,1,4.208800000000003,yes
2994,CHEMBL3622626,6.98,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1O[C@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293510>,478.101952776,6,2,5.337800000000003,yes
2995,CHEMBL401713,6.98,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293580>,491.228102408,10,3,2.914600000000001,yes
2996,CHEMBL4447982,6.98,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[S+](C)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69C2935F0>,518.21000982,8,2,4.326700000000002,yes
2997,CHEMBL256527,6.98,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccc(F)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293660>,391.155686416,8,2,3.3198000000000025,yes
2998,CHEMBL4209368,6.98,C=CC(=O)N1CC[C@@H](Nc2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2936D0>,395.21820642000006,9,2,2.083099999999999,yes
2999,CHEMBL14952,6.98,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293740>,506.19877644,8,2,4.355500000000003,yes
3000,CHEMBL4873984,6.98,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5OC)cc4)[nH]c23)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2937B0>,469.175004216,6,2,3.178300000000001,yes
3001,CHEMBL4583545,6.98,C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CS(=O)(=O)CC3)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293820>,637.2238013119999,10,2,4.547200000000004,yes
3002,CHEMBL4571687,6.97,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)c(F)c1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293890>,478.1427812959999,7,2,4.5579200000000055,yes
3003,CHEMBL94066,6.97,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293900>,467.09568704400004,6,2,3.9628000000000014,yes
3004,CHEMBL241918,6.97,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293970>,557.227433712,10,2,3.641700000000002,yes
3005,CHEMBL3416597,6.97,COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C2939E0>,348.10448213200004,6,1,4.374000000000001,yes
3006,CHEMBL608860,6.97,CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293A50>,403.14628287600004,5,1,6.133600000000005,yes
3007,CHEMBL94068,6.97,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293AC0>,465.116422488,5,2,5.116500000000004,yes
3008,CHEMBL4284841,6.97,COc1ccc(C2=C(C#N)C3=NC4=Nc5ccc(S(=O)(=O)N6CCOCC6)cc5C4=NC3C(O)=C2C#N)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293B30>,540.12158874,10,1,2.6986600000000003,yes
3009,CHEMBL1928946,6.97,CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69C293BA0>,478.1207964000001,6,2,6.342400000000004,yes
